gene,lfc_urban,padj_urban,lfc_rural,padj_rural,delta_response
LINC01135,-0.2375900093419718,0.004219686343556599,-0.2515006430598323,0.0013782218658568396,0.013910633717860471
FGGY,-0.09508362193025241,0.23983656966624864,-0.042822891557369805,0.4911996000819873,-0.052260730372882605
TM2D1,-0.015393864282674285,0.8104441597658377,-0.008929778346874986,0.9228059739423072,-0.006464085935799299
INADL,-0.10277841048062923,0.022419510100635854,-0.1664963615237419,0.0001546126970477077,0.06371795104311266
USP1,-0.05187155002717187,0.49751968319664275,0.0028579879090746417,0.9558016763657988,-0.05472953793624651
DOCK7,-0.08881540137748843,0.2516033870332972,-0.0570814222937755,0.492470644284205,-0.031733979083712935
ATG4C,-0.2985935655269123,1.2353216615754403e-10,-0.2103102785079759,5.384866995064416e-06,-0.0882832870189364
ALG6,-0.037586398378425374,0.7110204938094885,-0.09958589611914878,0.18401893330035848,0.06199949774072341
ITGB3BP,-0.008926381419410483,0.903143359879383,-0.07335004319399992,0.11259363900260534,0.06442366177458944
EFCAB7,-0.0023169710741638787,0.9940780669148573,-0.043786741226232676,0.7232581841615994,0.0414697701520688
ROR1,-0.902626950914149,7.7504969006368e-23,-0.4488634567497745,3.353227388872024e-07,-0.4537634941643745
JAK1,0.0010672564218680545,0.9966780641195658,-0.06237220949557069,0.00311002907060337,0.06343946591743874
LEPROT,0.02471539714892939,0.8065623740846243,-0.01821757172100298,0.9412442316042724,0.04293296886993237
PDE4B,-0.019897297657557187,0.5410628819462129,-0.05463953706475196,0.03445869332250223,0.03474223940719477
